<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
BTSX.ETH/USD;60;20210808;160000;3103.9300000;3146.1900000;3097.4100000;3141.3500000;907
BTSX.ETH/USD;60;20210808;170000;3146.3100000;3151.9700000;3106.2700000;3117.0000000;566
BTSX.ETH/USD;60;20210808;180000;3114.7200000;3124.0100000;3023.1500000;3027.0800000;3250
BTSX.ETH/USD;60;20210808;190000;3028.3600000;3054.5400000;3016.0000000;3031.0000000;1657
BTSX.ETH/USD;60;20210808;200000;3030.4200000;3068.7300000;3003.4700000;3013.0800000;1799
BTSX.ETH/USD;60;20210808;210000;3010.9900000;3018.5100000;2971.3300000;2991.7100000;1886
BTSX.ETH/USD;60;20210808;220000;2989.2400000;3010.4900000;2964.0200000;2972.8500000;836
BTSX.ETH/USD;60;20210808;230000;2975.2700000;3001.7200000;2948.1600000;2987.1300000;1997
BTSX.ETH/USD;60;20210809;000000;2985.0800000;3025.8800000;2964.2300000;2988.4000000;2247
BTSX.ETH/USD;60;20210809;010000;2993.2500000;3040.0200000;2988.3100000;3040.0000000;944
BTSX.ETH/USD;60;20210809;020000;3040.7300000;3068.4100000;3034.1400000;3047.5800000;1897
BTSX.ETH/USD;60;20210809;030000;3050.3500000;3065.7800000;3004.8000000;3015.3300000;1108
BTSX.ETH/USD;60;20210809;040000;3016.2700000;3034.2800000;2927.1400000;2938.5800000;984
BTSX.ETH/USD;60;20210809;050000;2933.6900000;2943.7100000;2898.5000000;2917.0900000;2308
BTSX.ETH/USD;60;20210809;060000;2915.2200000;2949.3300000;2914.9000000;2945.9000000;333
BTSX.ETH/USD;60;20210809;070000;2944.3400000;2964.8100000;2929.9100000;2950.9900000;406
BTSX.ETH/USD;60;20210809;080000;2948.9500000;2962.1500000;2927.7500000;2956.8800000;347
BTSX.ETH/USD;60;20210809;090000;2955.8700000;2965.3800000;2920.4800000;2936.9800000;444
BTSX.ETH/USD;60;20210809;100000;2936.5300000;2941.3900000;2893.2100000;2925.0000000;2439
BTSX.ETH/USD;60;20210809;110000;2925.0000000;2955.1700000;2912.0600000;2942.8300000;1788
BTSX.ETH/USD;60;20210809;120000;2944.7500000;2976.8300000;2933.7800000;2959.3400000;826
BTSX.ETH/USD;60;20210809;130000;2959.6100000;3051.8100000;2953.4300000;3041.6000000;2765
BTSX.ETH/USD;60;20210809;140000;3049.6000000;3113.0500000;3045.8200000;3104.3600000;2427
BTSX.ETH/USD;60;20210809;150000;3108.3700000;3144.5900000;3090.6100000;3137.8600000;2607
BTSX.ETH/USD;60;20210809;160000;3137.5300000;3142.2900000;3102.9600000;3133.6400000;2985
BTSX.ETH/USD;60;20210809;170000;3137.0500000;3154.1000000;3080.1200000;3096.2600000;3618
BTSX.ETH/USD;60;20210809;180000;3099.9800000;3156.5600000;3099.9800000;3112.8700000;3117
BTSX.ETH/USD;60;20210809;190000;3114.1200000;3175.3800000;3114.1200000;3172.8400000;4248
BTSX.ETH/USD;60;20210809;200000;3170.2000000;3175.1800000;3131.3700000;3160.7100000;2419
BTSX.ETH/USD;60;20210809;210000;3161.6500000;3172.2200000;3140.0000000;3140.2800000;1003
BTSX.ETH/USD;60;20210809;220000;3143.1100000;3191.4300000;3143.1100000;3165.8000000;1261
BTSX.ETH/USD;60;20210809;230000;3166.5200000;3180.5700000;3136.6900000;3148.5000000;1455
BTSX.ETH/USD;60;20210810;000000;3154.4500000;3165.4800000;3059.1500000;3067.3600000;6018
BTSX.ETH/USD;60;20210810;010000;3073.2400000;3112.3600000;3035.5500000;3098.9900000;4354
BTSX.ETH/USD;60;20210810;020000;3097.3600000;3151.4500000;3089.0900000;3147.0200000;3261
BTSX.ETH/USD;60;20210810;030000;3147.0200000;3181.1300000;3142.0000000;3167.0000000;6619
BTSX.ETH/USD;60;20210810;040000;3167.0000000;3205.0000000;3095.1500000;3122.4100000;5628
BTSX.ETH/USD;60;20210810;050000;3121.8700000;3141.7100000;3094.7400000;3132.8000000;4273
BTSX.ETH/USD;60;20210810;060000;3127.7700000;3145.1500000;3119.5100000;3141.1000000;2075
BTSX.ETH/USD;60;20210810;070000;3142.9800000;3148.4300000;3107.8000000;3115.9300000;2382
BTSX.ETH/USD;60;20210810;080000;3115.9300000;3130.6300000;3098.9900000;3098.9900000;2549
BTSX.ETH/USD;60;20210810;090000;3097.6900000;3138.7300000;3088.5600000;3115.2000000;2135
BTSX.ETH/USD;60;20210810;100000;3112.9300000;3128.7500000;3102.6800000;3124.3900000;1119
BTSX.ETH/USD;60;20210810;110000;3119.6300000;3148.8000000;3103.7600000;3143.0300000;2659
BTSX.ETH/USD;60;20210810;120000;3143.0300000;3169.0100000;3130.0000000;3169.0000000;7441
BTSX.ETH/USD;60;20210810;130000;3169.0000000;3176.3300000;3135.9700000;3146.1800000;5186
BTSX.ETH/USD;60;20210810;140000;3145.3600000;3152.5100000;3111.6500000;3118.9600000;1039
BTSX.ETH/USD;60;20210810;150000;3119.5500000;3153.1500000;3114.2400000;3124.5500000;377
BTSX.ETH/USD;60;20210810;160000;3123.8600000;3186.2000000;3116.6100000;3183.3800000;1044
BTSX.ETH/USD;60;20210810;170000;3185.7000000;3235.0000000;3136.0900000;3163.1100000;4474
BTSX.ETH/USD;60;20210810;180000;3166.8000000;3170.2300000;3119.3100000;3135.0600000;2109
BTSX.ETH/USD;60;20210810;190000;3133.9600000;3149.3900000;3094.5400000;3121.0000000;1282
BTSX.ETH/USD;60;20210810;200000;3121.1100000;3131.2000000;3050.0000000;3072.4300000;2491
BTSX.ETH/USD;60;20210810;210000;3071.9900000;3104.3300000;3071.9900000;3104.3300000;563
BTSX.ETH/USD;60;20210810;220000;3104.5000000;3133.5600000;3097.3800000;3129.9300000;1274
BTSX.ETH/USD;60;20210810;230000;3130.5400000;3148.4000000;3122.5300000;3145.5200000;1232
BTSX.ETH/USD;60;20210811;000000;3145.1200000;3169.4500000;3136.4300000;3155.6800000;1958
BTSX.ETH/USD;60;20210811;010000;3158.7200000;3194.8700000;3138.6300000;3172.9500000;1430
BTSX.ETH/USD;60;20210811;020000;3176.2900000;3192.3200000;3147.8700000;3150.2500000;6686
BTSX.ETH/USD;60;20210811;030000;3158.7800000;3165.3300000;3120.1500000;3141.6800000;447
BTSX.ETH/USD;60;20210811;040000;3141.5000000;3171.1000000;3135.7700000;3169.5500000;840
BTSX.ETH/USD;60;20210811;050000;3170.5100000;3187.4100000;3158.4100000;3168.6100000;273
BTSX.ETH/USD;60;20210811;060000;3176.2700000;3181.5600000;3121.8600000;3138.9400000;510
BTSX.ETH/USD;60;20210811;070000;3139.6200000;3161.8900000;3131.2400000;3157.9900000;118
BTSX.ETH/USD;60;20210811;080000;3160.1400000;3178.1300000;3148.6300000;3165.2700000;208
BTSX.ETH/USD;60;20210811;090000;3169.0500000;3185.7700000;3154.5600000;3179.4100000;297
BTSX.ETH/USD;60;20210811;100000;3177.5900000;3220.0000000;3162.6100000;3200.5900000;5855
BTSX.ETH/USD;60;20210811;110000;3198.7400000;3249.9800000;3198.7300000;3230.3300000;8571
BTSX.ETH/USD;60;20210811;120000;3236.1600000;3245.0000000;3205.3600000;3215.5000000;843
BTSX.ETH/USD;60;20210811;130000;3218.3000000;3237.4900000;3210.3900000;3224.8200000;739
BTSX.ETH/USD;60;20210811;140000;3227.3300000;3251.4000000;3210.4400000;3225.1900000;904
BTSX.ETH/USD;60;20210811;150000;3225.1900000;3242.9700000;3213.0600000;3217.0200000;679
BTSX.ETH/USD;60;20210811;160000;3217.4600000;3233.0000000;3209.2400000;3220.0000000;1742
BTSX.ETH/USD;60;20210811;170000;3219.9700000;3266.0400000;3213.5300000;3244.9700000;2851
BTSX.ETH/USD;60;20210811;180000;3246.8100000;3279.8800000;3231.1300000;3259.1200000;1181
BTSX.ETH/USD;60;20210811;190000;3258.1500000;3265.2400000;3234.0100000;3247.8400000;1481
BTSX.ETH/USD;60;20210811;200000;3247.8300000;3256.9700000;3222.9800000;3238.1400000;1145
BTSX.ETH/USD;60;20210811;210000;3238.1400000;3254.1800000;3232.4200000;3246.1000000;4322
BTSX.ETH/USD;60;20210811;220000;3245.7700000;3247.0900000;3222.4800000;3227.7300000;566
BTSX.ETH/USD;60;20210811;230000;3228.2100000;3256.4700000;3225.0000000;3251.7800000;857
BTSX.ETH/USD;60;20210812;000000;3250.6700000;3267.8400000;3235.1300000;3235.1300000;521
BTSX.ETH/USD;60;20210812;010000;3234.4800000;3242.3400000;3200.0000000;3235.7300000;1260
BTSX.ETH/USD;60;20210812;020000;3234.5400000;3234.5400000;3150.0000000;3168.8000000;2457
BTSX.ETH/USD;60;20210812;030000;3169.9100000;3185.5600000;3158.9500000;3161.7900000;3738
BTSX.ETH/USD;60;20210812;040000;3160.5100000;3194.3100000;3149.0400000;3187.8700000;4950
BTSX.ETH/USD;60;20210812;050000;3182.1700000;3238.9600000;3178.7100000;3228.8600000;1292
BTSX.ETH/USD;60;20210812;060000;3228.7900000;3240.0000000;3219.9900000;3235.1500000;518
BTSX.ETH/USD;60;20210812;070000;3230.6000000;3230.9700000;3212.0000000;3212.4800000;321
BTSX.ETH/USD;60;20210812;080000;3214.1500000;3220.2500000;3173.1400000;3173.1400000;634
BTSX.ETH/USD;60;20210812;090000;3176.9200000;3181.0100000;3101.7400000;3127.8400000;21511
BTSX.ETH/USD;60;20210812;100000;3127.2400000;3138.7800000;3089.9900000;3130.0000000;10476
BTSX.ETH/USD;60;20210812;110000;3129.3700000;3146.4300000;3119.0800000;3142.6500000;1082
BTSX.ETH/USD;60;20210812;120000;3141.5900000;3149.1500000;3129.0000000;3130.9600000;314
BTSX.ETH/USD;60;20210812;130000;3130.0000000;3173.0000000;3102.1400000;3147.7000000;755
BTSX.ETH/USD;60;20210812;140000;3150.3100000;3165.0200000;3146.8600000;3151.6000000;300
BTSX.ETH/USD;60;20210812;150000;3150.0000000;3158.2100000;3087.7000000;3092.0400000;1854
BTSX.ETH/USD;60;20210812;160000;3095.3600000;3114.8500000;3066.0400000;3100.0000000;2189
BTSX.ETH/USD;60;20210812;170000;3100.0000000;3117.0500000;3087.9100000;3098.6300000;668
BTSX.ETH/USD;60;20210812;180000;3098.7700000;3098.7700000;3020.0000000;3037.0800000;1996
BTSX.ETH/USD;60;20210812;190000;3036.1600000;3055.5200000;3019.0100000;3029.0900000;1267
BTSX.ETH/USD;60;20210812;200000;3028.0700000;3038.6500000;2978.5700000;3002.0600000;3187
BTSX.ETH/USD;60;20210812;210000;3001.8400000;3039.4200000;2995.1600000;3017.3100000;1809
BTSX.ETH/USD;60;20210812;220000;3018.5100000;3069.2500000;3018.5100000;3059.0800000;848
BTSX.ETH/USD;60;20210812;230000;3057.9500000;3065.9300000;3045.2800000;3051.5800000;1013
BTSX.ETH/USD;60;20210813;000000;3051.5900000;3074.8600000;3034.4600000;3066.9400000;798
BTSX.ETH/USD;60;20210813;010000;3067.8800000;3071.2300000;3034.8600000;3044.0000000;573
BTSX.ETH/USD;60;20210813;020000;3043.5100000;3049.8100000;2987.5500000;2999.0200000;2136
BTSX.ETH/USD;60;20210813;030000;3001.3000000;3051.3800000;3001.3000000;3044.7400000;647
BTSX.ETH/USD;60;20210813;040000;3048.1600000;3075.9900000;3035.5600000;3063.6300000;751
BTSX.ETH/USD;60;20210813;050000;3064.5300000;3097.6600000;3057.6200000;3088.2200000;512
BTSX.ETH/USD;60;20210813;060000;3089.6500000;3144.1200000;3087.8000000;3132.4100000;919
BTSX.ETH/USD;60;20210813;070000;3135.2400000;3137.7400000;3112.8000000;3117.5200000;504
BTSX.ETH/USD;60;20210813;080000;3117.5800000;3130.2300000;3095.6600000;3124.5700000;718
BTSX.ETH/USD;60;20210813;090000;3125.1600000;3147.6600000;3113.3500000;3131.0600000;608
BTSX.ETH/USD;60;20210813;100000;3132.4200000;3191.4000000;3119.6700000;3189.0500000;2456
BTSX.ETH/USD;60;20210813;110000;3187.8900000;3234.8700000;3187.8900000;3227.7200000;9794
BTSX.ETH/USD;60;20210813;120000;3227.7200000;3255.0000000;3225.0000000;3238.0900000;15356
BTSX.ETH/USD;60;20210813;130000;3239.9900000;3251.3000000;3225.3300000;3228.0200000;5251
BTSX.ETH/USD;60;20210813;140000;3228.1700000;3263.3700000;3227.1700000;3238.9700000;3835
BTSX.ETH/USD;60;20210813;150000;3241.7000000;3252.6400000;3213.0000000;3213.5200000;2303
BTSX.ETH/USD;60;20210813;160000;3215.2100000;3247.6600000;3215.2100000;3234.9400000;3222
BTSX.ETH/USD;60;20210813;170000;3235.2500000;3243.4600000;3223.0300000;3234.0300000;2756
BTSX.ETH/USD;60;20210813;180000;3235.3200000;3247.2500000;3205.0000000;3216.0700000;1095
BTSX.ETH/USD;60;20210813;190000;3216.3000000;3224.1800000;3181.3900000;3217.2900000;2893
BTSX.ETH/USD;60;20210813;200000;3215.5600000;3242.3800000;3200.0000000;3240.1100000;1113
BTSX.ETH/USD;60;20210813;210000;3239.8800000;3246.6900000;3222.6800000;3231.5600000;1026
BTSX.ETH/USD;60;20210813;220000;3227.9400000;3239.0800000;3220.7500000;3230.0000000;568
BTSX.ETH/USD;60;20210813;230000;3232.3200000;3234.1400000;3215.3300000;3225.2100000;534
BTSX.ETH/USD;60;20210814;000000;3225.5300000;3297.0400000;3218.1800000;3284.5100000;3539
BTSX.ETH/USD;60;20210814;010000;3282.9200000;3299.5700000;3273.4900000;3284.1800000;4251
BTSX.ETH/USD;60;20210814;020000;3284.8100000;3294.7600000;3279.5300000;3289.7000000;2342
BTSX.ETH/USD;60;20210814;030000;3289.6400000;3330.0800000;3286.7200000;3324.5200000;1749
BTSX.ETH/USD;60;20210814;040000;3325.9900000;3328.5700000;3286.3000000;3304.5200000;589
BTSX.ETH/USD;60;20210814;050000;3308.9400000;3325.3100000;3300.1100000;3303.0500000;381
BTSX.ETH/USD;60;20210814;060000;3302.8000000;3311.7600000;3285.4200000;3304.4700000;308
BTSX.ETH/USD;60;20210814;070000;3303.4100000;3312.5400000;3290.4900000;3297.4100000;289
BTSX.ETH/USD;60;20210814;080000;3297.4100000;3300.3900000;3279.3400000;3281.9500000;562
BTSX.ETH/USD;60;20210814;090000;3286.6000000;3303.3200000;3282.6500000;3299.5300000;576
BTSX.ETH/USD;60;20210814;100000;3300.4600000;3312.0900000;3297.7800000;3303.2200000;329
BTSX.ETH/USD;60;20210814;110000;3303.6600000;3325.8400000;3301.0300000;3308.8500000;620
BTSX.ETH/USD;60;20210814;120000;3309.5000000;3310.1500000;3294.9000000;3301.7700000;658
BTSX.ETH/USD;60;20210814;130000;3300.9000000;3333.3300000;3256.0300000;3274.4400000;1136
BTSX.ETH/USD;60;20210814;140000;3275.1400000;3287.6100000;3209.0700000;3226.2300000;2441
BTSX.ETH/USD;60;20210814;150000;3224.2000000;3246.9100000;3207.0500000;3246.9100000;1261
BTSX.ETH/USD;60;20210814;160000;3247.3000000;3256.2300000;3222.9100000;3222.9100000;679
BTSX.ETH/USD;60;20210814;170000;3222.9100000;3241.5200000;3212.6400000;3233.6900000;458
BTSX.ETH/USD;60;20210814;180000;3236.8100000;3279.7900000;3229.1000000;3275.8600000;620
BTSX.ETH/USD;60;20210814;190000;3274.1300000;3277.5000000;3245.0000000;3273.0200000;530
BTSX.ETH/USD;60;20210814;200000;3273.4100000;3275.7500000;3251.7400000;3262.3200000;457
BTSX.ETH/USD;60;20210814;210000;3261.5000000;3261.5000000;3234.0000000;3251.8800000;215
BTSX.ETH/USD;60;20210814;220000;3251.4900000;3266.1700000;3243.1500000;3251.4500000;362
BTSX.ETH/USD;60;20210814;230000;3250.3800000;3291.9600000;3240.2900000;3265.3900000;474
BTSX.ETH/USD;60;20210815;000000;3262.2900000;3262.2900000;3215.8400000;3232.1900000;696
BTSX.ETH/USD;60;20210815;010000;3234.6600000;3270.0000000;3233.7600000;3269.0600000;338
BTSX.ETH/USD;60;20210815;020000;3268.3700000;3274.0600000;3243.6300000;3245.7100000;278
BTSX.ETH/USD;60;20210815;030000;3242.7600000;3280.2300000;3238.0100000;3267.7900000;397
BTSX.ETH/USD;60;20210815;040000;3266.9800000;3287.5200000;3253.4400000;3276.8200000;498
BTSX.ETH/USD;60;20210815;050000;3277.2500000;3279.9800000;3262.1400000;3263.6300000;292
BTSX.ETH/USD;60;20210815;060000;3264.8600000;3289.0600000;3264.8600000;3276.4400000;175
BTSX.ETH/USD;60;20210815;070000;3276.0900000;3280.5800000;3248.2300000;3249.3300000;255
BTSX.ETH/USD;60;20210815;080000;3250.0000000;3257.6400000;3232.3300000;3248.9400000;286
BTSX.ETH/USD;60;20210815;090000;3248.2900000;3257.1900000;3232.2500000;3238.7300000;264
BTSX.ETH/USD;60;20210815;100000;3235.0900000;3252.7800000;3217.0000000;3221.7300000;1272
BTSX.ETH/USD;60;20210815;110000;3223.4300000;3230.8700000;3153.6600000;3159.6500000;9235
BTSX.ETH/USD;60;20210815;120000;3159.6600000;3179.0100000;3145.7700000;3151.3900000;9967
BTSX.ETH/USD;60;20210815;130000;3150.0400000;3178.4100000;3133.6400000;3165.2600000;2091
BTSX.ETH/USD;60;20210815;140000;3164.8200000;3177.2900000;3142.7400000;3157.6000000;3850
BTSX.ETH/USD;60;20210815;150000;3154.7900000;3166.7100000;3140.0000000;3162.3300000;629
BTSX.ETH/USD;60;20210815;160000;3160.8700000;3174.3600000;3145.1900000;3155.0600000;752
BTSX.ETH/USD;60;20210815;170000;3150.0000000;3173.4000000;3136.4300000;3163.4900000;633
BTSX.ETH/USD;60;20210815;180000;3164.8900000;3201.4300000;3145.6200000;3150.4600000;749
BTSX.ETH/USD;60;20210815;190000;3148.5700000;3161.3200000;3144.7700000;3155.6700000;371
BTSX.ETH/USD;60;20210815;200000;3157.9300000;3171.3000000;3143.4000000;3146.3900000;405
BTSX.ETH/USD;60;20210815;210000;3151.8100000;3163.3900000;3112.7900000;3161.0000000;828
BTSX.ETH/USD;60;20210815;220000;3158.4600000;3195.8700000;3152.5700000;3195.8300000;615
BTSX.ETH/USD;60;20210815;230000;3194.4300000;3216.0800000;3172.6700000;3210.7600000;1350
BTSX.ETH/USD;60;20210816;000000;3215.9400000;3271.6400000;3206.6800000;3261.2400000;3502
BTSX.ETH/USD;60;20210816;010000;3264.1500000;3279.0200000;3248.0000000;3263.8900000;1275
BTSX.ETH/USD;60;20210816;020000;3266.5300000;3307.5100000;3266.5300000;3307.4600000;4897
BTSX.ETH/USD;60;20210816;030000;3307.0300000;3324.5300000;3300.1100000;3311.4400000;1969
BTSX.ETH/USD;60;20210816;040000;3312.5200000;3340.0600000;3292.0000000;3315.0000000;1780
BTSX.ETH/USD;60;20210816;050000;3314.2400000;3322.8400000;3298.6800000;3315.2100000;363
BTSX.ETH/USD;60;20210816;060000;3317.6200000;3324.5100000;3304.7700000;3320.5600000;355
BTSX.ETH/USD;60;20210816;070000;3318.7800000;3318.7800000;3260.1600000;3263.5800000;2043
BTSX.ETH/USD;60;20210816;080000;3266.5400000;3288.7400000;3258.1200000;3284.9400000;938
BTSX.ETH/USD;60;20210816;090000;3285.0200000;3303.3200000;3283.0000000;3303.3200000;670
BTSX.ETH/USD;60;20210816;100000;3301.1600000;3313.8300000;3262.2300000;3277.1800000;809
BTSX.ETH/USD;60;20210816;110000;3276.6800000;3292.7400000;3270.0000000;3276.2600000;1021
BTSX.ETH/USD;60;20210816;120000;3280.7300000;3289.8200000;3247.9000000;3268.7500000;1670
BTSX.ETH/USD;60;20210816;130000;3268.8400000;3277.7200000;3263.5500000;3274.6600000;503
BTSX.ETH/USD;60;20210816;140000;3277.7100000;3298.7300000;3277.7100000;3296.9000000;445
BTSX.ETH/USD;60;20210816;150000;3296.9000000;3312.6700000;3286.9400000;3291.3700000;581
BTSX.ETH/USD;60;20210816;160000;3291.9300000;3299.3000000;3269.5800000;3285.7700000;1181
BTSX.ETH/USD;60;20210816;170000;3284.0700000;3289.7100000;3207.2200000;3220.1200000;4702
BTSX.ETH/USD;60;20210816;180000;3219.2300000;3236.2200000;3201.0000000;3203.3600000;1612
BTSX.ETH/USD;60;20210816;190000;3203.0700000;3224.8500000;3182.2100000;3224.8500000;6176
BTSX.ETH/USD;60;20210816;200000;3223.6500000;3244.0600000;3214.3200000;3222.9200000;487
BTSX.ETH/USD;60;20210816;210000;3222.7200000;3230.8300000;3205.7900000;3220.0600000;655
BTSX.ETH/USD;60;20210816;220000;3217.9100000;3235.7500000;3209.1700000;3227.5500000;489
BTSX.ETH/USD;60;20210816;230000;3226.4100000;3226.9400000;3164.8700000;3176.7600000;1452
BTSX.ETH/USD;60;20210817;000000;3175.1900000;3175.2600000;3133.1200000;3164.2700000;5272
BTSX.ETH/USD;60;20210817;010000;3160.8700000;3198.5200000;3150.1200000;3172.5200000;1025
BTSX.ETH/USD;60;20210817;020000;3172.0800000;3202.4600000;3168.0500000;3185.5900000;388
BTSX.ETH/USD;60;20210817;030000;3184.5000000;3189.2600000;3145.4000000;3146.8300000;416
BTSX.ETH/USD;60;20210817;040000;3145.0000000;3161.4400000;3115.5900000;3134.5200000;861
BTSX.ETH/USD;60;20210817;050000;3134.5700000;3179.6400000;3131.3700000;3177.0500000;172
BTSX.ETH/USD;60;20210817;060000;3176.2300000;3196.1700000;3169.5700000;3196.1700000;179
BTSX.ETH/USD;60;20210817;070000;3192.2100000;3210.0000000;3180.4200000;3192.8400000;416
BTSX.ETH/USD;60;20210817;080000;3196.4100000;3215.7800000;3186.5100000;3193.6600000;399
BTSX.ETH/USD;60;20210817;090000;3197.4800000;3201.7700000;3167.4900000;3174.2500000;454
BTSX.ETH/USD;60;20210817;100000;3173.0600000;3181.9100000;3145.3600000;3148.7100000;719
BTSX.ETH/USD;60;20210817;110000;3149.9600000;3172.4100000;3137.0700000;3171.9900000;420
BTSX.ETH/USD;60;20210817;120000;3173.3300000;3206.2800000;3169.5000000;3183.2000000;942
BTSX.ETH/USD;60;20210817;130000;3183.3400000;3249.2500000;3183.3400000;3244.5300000;1041
BTSX.ETH/USD;60;20210817;140000;3245.4800000;3252.5200000;3224.0800000;3226.7400000;1587
BTSX.ETH/USD;60;20210817;150000;3226.8600000;3282.3600000;3226.8600000;3260.0000000;2822
BTSX.ETH/USD;60;20210817;160000;3262.4600000;3293.7200000;3241.3100000;3241.3100000;3865
BTSX.ETH/USD;60;20210817;170000;3242.1600000;3256.8000000;3221.5000000;3233.3400000;1324
BTSX.ETH/USD;60;20210817;180000;3231.9200000;3244.0200000;3181.4000000;3196.2600000;3883
BTSX.ETH/USD;60;20210817;190000;3194.8000000;3205.1500000;3161.5600000;3165.0700000;1799
BTSX.ETH/USD;60;20210817;200000;3165.4800000;3190.0000000;3141.9900000;3153.8900000;1950
BTSX.ETH/USD;60;20210817;210000;3150.9900000;3177.6500000;3144.8300000;3167.4800000;962
BTSX.ETH/USD;60;20210817;220000;3167.2300000;3187.6800000;3149.4500000;3160.1400000;2783
BTSX.ETH/USD;60;20210817;230000;3163.5800000;3163.5800000;3100.0000000;3121.7100000;2969
BTSX.ETH/USD;60;20210818;000000;3114.0000000;3125.9300000;3013.0100000;3071.8500000;4135
BTSX.ETH/USD;60;20210818;010000;3071.0900000;3071.1600000;3018.2500000;3024.0000000;1001
BTSX.ETH/USD;60;20210818;020000;3028.2500000;3054.8400000;2991.6200000;3048.3200000;2562
BTSX.ETH/USD;60;20210818;030000;3050.0100000;3050.0100000;3005.7700000;3011.9500000;590
BTSX.ETH/USD;60;20210818;040000;3013.8100000;3041.6200000;2980.8300000;3021.3500000;877
BTSX.ETH/USD;60;20210818;050000;3021.3500000;3044.7200000;2951.9700000;3044.7200000;2163
BTSX.ETH/USD;60;20210818;060000;3045.0500000;3047.0800000;3008.9000000;3037.2000000;823
BTSX.ETH/USD;60;20210818;070000;3037.4800000;3052.7900000;3009.4700000;3051.3700000;282
BTSX.ETH/USD;60;20210818;080000;3052.0400000;3060.0000000;3027.7900000;3041.8200000;971
BTSX.ETH/USD;60;20210818;090000;3040.6200000;3086.0900000;3039.2100000;3084.8500000;861
BTSX.ETH/USD;60;20210818;100000;3080.8800000;3084.4900000;3058.5500000;3072.3000000;660
BTSX.ETH/USD;60;20210818;110000;3073.4000000;3078.0900000;3024.2000000;3031.7200000;649
BTSX.ETH/USD;60;20210818;120000;3030.8400000;3050.6700000;3018.0000000;3044.8100000;894
BTSX.ETH/USD;60;20210818;130000;3045.9700000;3061.3400000;3037.0900000;3055.1200000;652
BTSX.ETH/USD;60;20210818;140000;3056.3400000;3069.2400000;3026.9700000;3035.6800000;480
BTSX.ETH/USD;60;20210818;150000;3034.4000000;3058.0900000;2990.7100000;2999.4800000;1371
BTSX.ETH/USD;60;20210818;160000;3001.9600000;3041.0200000;2997.1700000;3028.3500000;1341
BTSX.ETH/USD;60;20210818;170000;3033.0000000;3067.6700000;3033.0000000;3059.0000000;616
BTSX.ETH/USD;60;20210818;180000;3060.6500000;3080.5300000;3051.6900000;3075.0900000;444
BTSX.ETH/USD;60;20210818;190000;3075.4600000;3116.8400000;3053.0000000;3111.0300000;1538
BTSX.ETH/USD;60;20210818;200000;3112.6500000;3127.3900000;3086.0800000;3121.2800000;1147
BTSX.ETH/USD;60;20210818;210000;3123.1100000;3126.4300000;3097.7900000;3104.8900000;283
BTSX.ETH/USD;60;20210818;220000;3109.9100000;3118.4900000;3056.1600000;3059.6900000;745
BTSX.ETH/USD;60;20210818;230000;3055.8300000;3070.0600000;3022.4800000;3028.2600000;1624
BTSX.ETH/USD;60;20210819;000000;3029.1700000;3042.4000000;3006.2600000;3008.9600000;949
BTSX.ETH/USD;60;20210819;010000;3007.6500000;3027.4300000;2997.4000000;3005.0000000;815
BTSX.ETH/USD;60;20210819;020000;3001.9400000;3043.2900000;3000.1000000;3043.2900000;480
BTSX.ETH/USD;60;20210819;030000;3038.2700000;3060.9100000;3010.5500000;3014.1500000;672
BTSX.ETH/USD;60;20210819;040000;3017.8700000;3046.7100000;2998.3100000;3044.4800000;1536
BTSX.ETH/USD;60;20210819;050000;3041.8100000;3052.7300000;3026.9800000;3026.9800000;770
BTSX.ETH/USD;60;20210819;060000;3026.2300000;3026.2300000;3006.1100000;3008.7100000;142
BTSX.ETH/USD;60;20210819;070000;3006.0500000;3006.8200000;2966.4000000;2966.4000000;599
BTSX.ETH/USD;60;20210819;080000;2965.7600000;2991.7500000;2957.9500000;2983.0000000;435
BTSX.ETH/USD;60;20210819;090000;2982.0500000;3017.6700000;2971.5000000;3005.2700000;393
BTSX.ETH/USD;60;20210819;100000;3009.7100000;3009.7100000;2988.2300000;2996.1200000;238
BTSX.ETH/USD;60;20210819;110000;2996.4400000;3009.1500000;2972.0000000;2995.0000000;813
BTSX.ETH/USD;60;20210819;120000;2997.2500000;3023.0400000;2981.5000000;3002.8800000;673
BTSX.ETH/USD;60;20210819;130000;3000.0400000;3014.4400000;2998.7000000;3003.7900000;495
BTSX.ETH/USD;60;20210819;140000;3008.7300000;3012.6900000;2980.7500000;2982.0200000;468
BTSX.ETH/USD;60;20210819;150000;2981.6600000;3000.0000000;2973.4400000;2973.4400000;463
BTSX.ETH/USD;60;20210819;160000;2971.6800000;3000.4900000;2962.5700000;2996.4900000;1008
BTSX.ETH/USD;60;20210819;170000;2997.1700000;3022.4500000;2982.0500000;3022.4500000;671
BTSX.ETH/USD;60;20210819;180000;3022.4300000;3058.1000000;3022.4300000;3044.5600000;1095
BTSX.ETH/USD;60;20210819;190000;3045.0000000;3078.9900000;3044.1400000;3068.0300000;453
BTSX.ETH/USD;60;20210819;200000;3068.0300000;3079.4300000;3048.2900000;3048.2900000;370
BTSX.ETH/USD;60;20210819;210000;3049.0300000;3059.2100000;3023.8300000;3050.3400000;485
